-0.19577459	-0.07518513	-0.15767139	-0.18689577	-0.07207015	0.15832378	-0.043117598	0.075150765	0.28553796	-0.08535758	0.10534737	-0.0751685	-0.07503404	0.031246534	0.23629518	-0.053590313
0.18154463	0.26354828	0.32418957	0.3057337	0.22305739	-0.403702	0.3566639	-0.11801777	-0.10523362	0.18544963	-0.36133024	0.17015745	0.3422027	0.30484447	-0.27156398	0.09697247
0.008382999	0.11403167	0.10542181	0.08311063	0.09988844	-0.14150132	0.122383356	-0.061768666	-0.047923617	0.111359335	-0.07152599	0.10203479	0.13986304	0.12763746	-0.07530602	0.102670595
0.019717239	-0.00095813046	-0.009155162	-0.045520738	-0.040833756	0.07990902	-0.0020584539	0.016149772	0.025886388	-0.08116726	-0.028858356	0.01576646	-0.013237237	-0.008332665	0.004092976	0.0029505524
-0.02771523	-0.049636178	-0.032726776	-0.07454777	-0.04610546	0.074271105	-0.01846465	-0.006687135	-0.013035659	-0.046306305	0.0060941298	0.021271875	0.0029413737	-0.013213114	0.06789489	0.044623934
-0.126253	-0.09466651	-0.06027237	-0.10474902	-0.05989922	0.17592238	-0.10233003	0.12517731	0.09270862	-0.085543685	0.18266405	-0.11428214	-0.133075	-0.10402361	0.2614257	-0.094974555
0.09718391	0.07165082	0.18128166	0.116158776	0.04518228	-0.13374041	0.21442224	-0.038217355	-0.099151894	0.17315441	-0.19608459	0.013824327	0.10746545	0.15466578	-0.13108322	-0.0059960675
-0.018022161	0.045727745	-0.026378263	-0.060641702	-0.05304742	0.10468716	-0.008461845	0.072891034	0.024966894	-0.008203803	-0.00017174183	0.014047959	-0.02759094	-0.01812306	-0.015424381	-0.08505888
0.017784752	0.061913323	0.088607885	0.07777133	0.0037815343	-0.07652798	0.18070011	-0.059282955	-0.071054526	0.11789705	-0.19955663	0.08710471	0.037551038	0.25431597	-0.1168174	-0.033424444
0.27196676	0.25235963	0.47136152	0.29797828	0.1973185	-0.3879008	0.49974275	-0.28897613	-0.2274065	0.25412047	-0.4054824	0.23575412	0.4041596	0.49627286	-0.47612393	-0.011471408
0.22109397	0.036326244	0.38538235	0.16715692	0.09207099	-0.27471352	0.39437515	-0.080157734	-0.15675965	0.13056011	-0.3015997	0.21336892	0.14708306	0.3998818	-0.2586564	-0.0025276225
0.20090902	0.16983254	0.2596333	0.1519755	0.107010886	-0.26087692	0.27961305	-0.19519281	-0.20640333	0.094520316	-0.27846202	0.1922058	0.18465734	0.29805884	-0.1981935	0.050153412
-0.029746275	-0.030121723	0.076820776	-0.031487018	-0.11156206	0.09187506	0.05455355	-0.06510871	0.07034738	-0.088782735	0.025128985	0.13049749	-0.11170782	0.08166837	-0.07678095	-0.03762518
0.12089149	0.114804566	0.48998696	0.11319856	0.10782116	-0.40587407	0.5225401	-0.15812674	-0.07397482	0.07432526	-0.39994752	0.14894305	0.25259137	0.6475538	-0.31104717	0.094584815
0.14474395	0.06716198	0.39855888	0.24257039	0.17642742	-0.47227368	0.48505446	-0.29178852	-0.13371916	0.027217323	-0.41389996	0.29065004	0.3883655	0.478232	-0.29184517	0.16993688
0.1893538	0.16427796	0.22710903	0.115064435	0.056847375	-0.18061535	0.2969378	-0.19763885	-0.09621183	0.08842805	-0.20383081	0.34440663	0.16826916	0.26882276	-0.28789863	0.10342644
0.07501677	0.03946192	-0.003836276	-0.008471013	0.10501264	-0.06043962	0.012391809	-0.025002455	-0.01758749	0.05578666	0.0076786084	0.0582862	0.05145843	0.05029461	0.03776623	0.14000736
0.13754004	0.058812443	0.1377156	0.060286477	0.13022295	-0.05382381	0.11774722	-0.08802705	-0.045647882	0.044916227	-0.06430148	0.10316865	0.169456	0.20192732	-0.16194938	0.05036941
0.22297478	0.18661833	0.36054945	0.26233846	0.12389438	-0.28946415	0.39228985	-0.18046062	-0.11427983	0.11483759	-0.42761442	0.17452832	0.2720463	0.4740416	-0.32729775	0.034408227
0.2001705	0.13507427	0.30996922	0.23378602	0.056259535	-0.22757639	0.2997397	-0.24868798	-0.12747358	0.116482995	-0.31987956	0.27930975	0.16411741	0.31206673	-0.3059172	0.0076550823
-0.038384575	-0.06182936	-0.00022404382	-0.045161795	-0.040564112	0.0511166	-0.06783915	-0.012679986	-0.0018668519	-0.017747747	0.034450296	0.026400818	-0.09298037	0.031500727	-0.0052997633	-0.04777758
0.09609167	0.10411216	0.1743822	0.041153885	0.12714583	-0.14331377	0.15607764	-0.12875949	-0.035303563	0.08765952	-0.14225864	0.11037725	0.16294582	0.14739355	-0.08913577	0.09213395
0.12436013	0.17352067	0.4011838	0.18741652	0.13104361	-0.28193122	0.35248196	-0.103117906	-0.14726117	0.15376873	-0.3386577	0.22167966	0.25353682	0.3701019	-0.2612389	0.06593315
-0.014752882	0.13434789	0.57545173	0.17270413	0.10660713	-0.33973593	0.6206493	-0.05421826	0.033860676	0.09225372	-0.40722892	-0.036488082	0.262722	0.19886214	-0.2907108	0.01865219
-0.021674173	0.043830104	0.057440277	-0.08630155	-0.088718	-0.028167626	-0.002621355	0.045320995	0.0020044018	0.023341578	-0.016674664	-0.034837313	-0.02758349	0.056890547	0.08094848	-0.033807255
0.097777694	0.080255754	0.10324452	0.09112926	0.088216595	-0.12005186	0.13999514	-0.12821008	-0.14704002	-0.0041721654	-0.10652102	0.14412305	0.12554927	0.15231563	-0.09797869	0.14498962
0.06887926	0.005565198	0.004618265	0.04510167	-0.04105786	0.013503661	0.012097365	-0.05698911	-0.03526831	0.008583985	-0.029062279	0.08703262	0.038919464	0.07684463	-0.08001364	-0.11184722
-0.028486565	-0.051371817	-0.042626176	-0.060132623	0.007445958	0.03777779	-0.059248794	0.014304085	0.02243837	-0.079598114	0.0540421	-0.034392975	-0.02138133	-0.04883972	-0.008497929	-0.024505334
0.2638188	0.5287029	0.44171605	0.4437286	0.38021374	-0.6077701	0.66727936	-0.3054056	-0.1700746	0.5141873	-0.5499321	0.3029107	0.5132472	0.33855873	-0.4876455	0.31470242
0.1724208	0.079957224	0.38733116	0.22168761	0.13327739	-0.3146863	0.39593425	-0.14412317	-0.16266935	0.08939896	-0.33446035	0.29804552	0.29874125	0.41737866	-0.26801178	0.13243754
-0.026381578	0.013694451	0.08692598	0.08493183	-0.084186696	-0.025140103	0.08172083	-0.0005831184	-0.012217844	0.077561185	-0.07126613	0.06457065	0.043194633	0.10293468	-0.12532412	-0.021167804
0.024000868	0.21872844	0.1660706	0.15066288	0.020756189	-0.20835519	0.41334128	-0.08203437	0.053701784	0.13405009	-0.27574724	0.14673099	0.20208874	0.21301709	-0.22228257	0.045216702
0.05944034	0.0719307	0.12726337	0.03742193	0.06445757	-0.105382666	0.15739559	-0.034025613	-0.049643833	0.003569986	-0.14922416	0.15903576	0.028638016	0.28709272	-0.073781274	0.018109111
0.062195215	0.023914648	0.009937603	0.07250674	-0.004915371	0.038792446	0.044811334	0.057145145	-0.009571272	-0.027836915	-0.021389568	0.046593092	0.008711261	0.011341485	-0.012220235	-0.05442472
0.029282283	0.12083325	0.40211716	0.15334354	0.085706554	-0.24184392	0.40281022	-0.15184487	-0.01913277	0.038130876	-0.32902566	0.18811792	0.11363837	0.3652131	-0.2500216	0.0055088857
0.15867455	0.1914023	0.24443404	0.2216164	0.10354856	-0.13859054	0.23921308	-0.16603509	-0.123266086	0.13413489	-0.2171276	0.12583724	0.15246592	0.20279975	-0.21170434	0.12335314
